,source,image_id,image_path,damage_severity,informative,humanitarian,disaster_types,event_name,tweet_id,tweet_text,image,IsFlood
342,CrisisMMD,905705134361120768_1,data/crisismmd/data_image/hurricane_irma/7_9_2017/905705134361120768_1.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.06e+17,RT @pressedirect: Princess #Juliana Airport is destroyed by #Hurricane #Irma https://t.co/jdeyh5ZYuV,data_image/hurricane_irma/7_9_2017/905705134361120768_1.jpg,1
343,CrisisMMD,909853229889941504_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909853229889941504_0.jpg,little_or_none,not_informative,not_humanitarian,hurricane,hurricane_irma,9.1e+17,Arps Dairy to Donate 336 Gallons of Water for Hurricane IrmaÂ¬ Relief https://t.co/fCzBoVmwt9 https://t.co/UjM99y1EOu,data_image/hurricane_irma/18_9_2017/909853229889941504_0.jpg,1
344,CrisisMMD,911556086183886849_0,data/crisismmd/data_image/hurricane_maria/23_9_2017/911556086183886849_0.jpg,little_or_none,not_informative,not_humanitarian,hurricane,hurricane_maria,9.12e+17,Hurricane Maria remaining a Category 3. How will Maria impact us in ENC? Tune into WCTI NOW for details. https://t.co/aE7u18nrqN,data_image/hurricane_maria/23_9_2017/911556086183886849_0.jpg,1
345,CrisisMMD,904472503850082305_0,data/crisismmd/data_image/hurricane_harvey/3_9_2017/904472503850082305_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_harvey,9.04e+17,Waterway Section 4 of Commons of Lakr Houston was hit hard by the Flood Waters of Harvey https://t.co/ELYfOVaWxd,data_image/hurricane_harvey/3_9_2017/904472503850082305_0.jpg,1
346,CrisisMMD,909423449239629825_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909423449239629825_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.09e+17,Florida AFL CIO has a disaster relief fund for union members and community allies who need relief fr Hurricane Irmaâ€¦ https://t.co/z6cSBWbU48,data_image/hurricane_irma/17_9_2017/909423449239629825_0.jpg,1
347,CrisisMMD,907252873565757441_1,data/crisismmd/data_image/hurricane_harvey/11_9_2017/907252873565757441_1.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.07e+17,#StormAlert9 possible tornado in Winter Park? Tree uprooted and whole wall collapsed. Weird! https://t.co/QAzbaii9Ht,data_image/hurricane_harvey/11_9_2017/907252873565757441_1.jpg,1
348,CrisisMMD,904997919442571264_0,data/crisismmd/data_image/hurricane_harvey/5_9_2017/904997919442571264_0.jpg,little_or_none,informative,not_humanitarian,hurricane,hurricane_harvey,9.05e+17,EagleView Donates Post Storm Imagery via Online Tool to Help Hurricane Harvey EvacueesÃ¢â‚¬Â¦ https://t.co/pUIB4mw0n0 https://t.co/ao330PSPvS,data_image/hurricane_harvey/5_9_2017/904997919442571264_0.jpg,1
349,CrisisMMD,909957227842232320_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/909957227842232320_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,The Caribbean: Hurricane Irma Situation Report No. 7 (as of 18 SeptemberÂ 2017) https://t.co/uVEThQH7p0 https://t.co/T0u5OwAIIS,data_image/hurricane_irma/19_9_2017/909957227842232320_0.jpg,1
350,CrisisMMD,909779079213305864_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909779079213305864_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,RT @PaulHyde7: A tree uprooted by Irma blocks Creswell Street in Anderson. @GreenvilleNews @independentmail https://t.co/s8cdAMJFOU,data_image/hurricane_irma/18_9_2017/909779079213305864_0.jpg,1
351,CrisisMMD,913138579379015681_0,data/crisismmd/data_image/hurricane_maria/27_9_2017/913138579379015681_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.13e+17,"Debris strewn Dominica fm chopper, roads awash, buildings flattened #HurricaneMaria aid via @DFID_UK @erkessler https://t.co/Pg4daKdto2",data_image/hurricane_maria/27_9_2017/913138579379015681_0.jpg,1
352,CrisisMMD,908517284083306496_0,data/crisismmd/data_image/hurricane_harvey/15_9_2017/908517284083306496_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.09e+17,Mims family of 7 loses everything to tornado during Irma --&gt; https://t.co/fLRgh665nj https://t.co/US0BbHpcDL,data_image/hurricane_harvey/15_9_2017/908517284083306496_0.jpg,1
353,CrisisMMD,906226780385705984_0,data/crisismmd/data_image/hurricane_harvey/8_9_2017/906226780385705984_0.jpg,severe,informative,rescue_volunteering_or_donation_effort,flood,hurricane_harvey,9.06e+17,"Hurricane Harvey estimated to damage one million vehicles, including 18.5k fleet vehicles https://t.co/YHfeg1arRh https://t.co/MRrB8xhctq",data_image/hurricane_harvey/8_9_2017/906226780385705984_0.jpg,1
354,CrisisMMD,907259489728024577_0,data/crisismmd/data_image/hurricane_harvey/11_9_2017/907259489728024577_0.jpg,mild,informative,infrastructure_and_utility_damage,flood,hurricane_harvey,9.07e+17,I guess anything less than Harvey or Katrina flood don't matter much. https://t.co/fXp6m0ZKsU,data_image/hurricane_harvey/11_9_2017/907259489728024577_0.jpg,1
355,CrisisMMD,908723853798641664_0,data/crisismmd/data_image/hurricane_harvey/15_9_2017/908723853798641664_0.jpg,little_or_none,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.09e+17,Today is the final day to help with #HurricaneHarvey relief by purchasing #indiemusic https://t.co/sYMsAqbhX1 https://t.co/A7EZ99yqfQ,data_image/hurricane_harvey/15_9_2017/908723853798641664_0.jpg,1
356,CrisisMMD,909900730735190016_1,data/crisismmd/data_image/hurricane_irma/18_9_2017/909900730735190016_1.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,"RT @RT_America: Paradise islands bowled over by Hurricane Irma (VIDEOS, PHOTOS) https://t.co/kQNevIXtHO https://t.co/CPcleID9ES",data_image/hurricane_irma/18_9_2017/909900730735190016_1.jpg,1
357,CrisisMMD,909722974218895360_1,data/crisismmd/data_image/hurricane_irma/18_9_2017/909722974218895360_1.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,RT @focente: 90-100% of #Barbuda's structures &amp; infrastructure are destroyed #Irma Â·Î©Â¢2 https://t.co/aHA2hTASTd,data_image/hurricane_irma/18_9_2017/909722974218895360_1.jpg,1
358,CrisisMMD,907772978116653056_0,data/crisismmd/data_image/hurricane_harvey/13_9_2017/907772978116653056_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.08e+17,Two weeks after #Harvey: Miles upon miles of gutted homes. So sad... https://t.co/r8HJpxjuzu,data_image/hurricane_harvey/13_9_2017/907772978116653056_0.jpg,1
359,CrisisMMD,911648744675860480_2,data/crisismmd/data_image/hurricane_maria/23_9_2017/911648744675860480_2.jpg,little_or_none,informative,rescue_volunteering_or_donation_effort,hurricane,hurricane_maria,9.12e+17,@USCG delivered 450 litters of water and critical supplies to Coral Bay following Hurricane Maria. https://t.co/gvO6WnQY1u,data_image/hurricane_maria/23_9_2017/911648744675860480_2.jpg,1
360,CrisisMMD,908133217009590272_0,data/crisismmd/data_image/hurricane_harvey/14_9_2017/908133217009590272_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_harvey,9.08e+17,What to do if your car or home has flood damage #12NewsNowHarvey #Harvey #409Strong https://t.co/hxR2WzWV8n https://t.co/aURL3mA28O,data_image/hurricane_harvey/14_9_2017/908133217009590272_0.jpg,1
361,CrisisMMD,905137944889102336_0,data/crisismmd/data_image/hurricane_harvey/5_9_2017/905137944889102336_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_harvey,9.05e+17,Youth &amp; Discipleship ask for your help in #HurricaneHarvey relief efforts! https://t.co/VMAM4hR227 https://t.co/3XfVJTw5n0,data_image/hurricane_harvey/5_9_2017/905137944889102336_0.jpg,1
362,CrisisMMD,905653236765302784_0,data/crisismmd/data_image/hurricane_irma/7_9_2017/905653236765302784_0.jpg,little_or_none,informative,not_humanitarian,hurricane,hurricane_irma,9.06e+17,@troyesivan pls follow me b4 i die in hurricane irma #IrmaHurricane also its my birthday so u have to https://t.co/87bmG4IqzX,data_image/hurricane_irma/7_9_2017/905653236765302784_0.jpg,1
363,CrisisMMD,910107780467617792_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910107780467617792_0.jpg,little_or_none,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,"Disaster Services Corporation, on the ground w/ Joe Sabatino of Diocese of Venice, helping w/Irma assessments. https://t.co/HomPYV3Vh8",data_image/hurricane_irma/19_9_2017/910107780467617792_0.jpg,1
364,CrisisMMD,911710158438457344_0,data/crisismmd/data_image/hurricane_maria/23_9_2017/911710158438457344_0.jpg,little_or_none,informative,not_humanitarian,hurricane,hurricane_maria,9.12e+17,@ABC this graphic feels like a very poor representation of actual Real Life Hurricane #Maria https://t.co/LXqOT1RDdW,data_image/hurricane_maria/23_9_2017/911710158438457344_0.jpg,1
365,CrisisMMD,921385789635944448_0,data/crisismmd/data_image/hurricane_maria/20_10_2017/921385789635944448_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.21e+17,3 or 30 Days of Recovery PR Still Looks the Same #PuertoRico #HumanitarianDisaster https://t.co/Fpw43AVNmf https://t.co/kg5YUzxI5Z,data_image/hurricane_maria/20_10_2017/921385789635944448_0.jpg,1
366,CrisisMMD,905835830824116224_2,data/crisismmd/data_image/hurricane_harvey/7_9_2017/905835830824116224_2.jpg,little_or_none,informative,rescue_volunteering_or_donation_effort,hurricane,hurricane_harvey,9.06e+17,Hurricane Harvey Relief Supply Drive...and efforts towards IRMA. https://t.co/VLUTgSGMqN https://t.co/poKFww6wN6,data_image/hurricane_harvey/7_9_2017/905835830824116224_2.jpg,1
367,CrisisMMD,912077714227593216_1,data/crisismmd/data_image/hurricane_maria/24_9_2017/912077714227593216_1.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.12e+17,RT @TreyYingst: New satellite images show widespread destruction in St. Croix after Hurricane Maria https://t.co/qTrQXHNxMQ,data_image/hurricane_maria/24_9_2017/912077714227593216_1.jpg,1
368,CrisisMMD,906293811541925894_0,data/crisismmd/data_image/hurricane_harvey/8_9_2017/906293811541925894_0.jpg,severe,informative,affected_injured_or_dead_people,flood,hurricane_harvey,9.06e+17,RT @abc13houston: AT 6: HEB employee waded through chest-deep water to reach work during Harvey https://t.co/78QBDCmvDs,data_image/hurricane_harvey/8_9_2017/906293811541925894_0.jpg,1
369,CrisisMMD,901717433647378432_0,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901717433647378432_0.jpg,severe,informative,rescue_volunteering_or_donation_effort,hurricane,hurricane_harvey,9.02e+17,Tropical Storm Harvey moves inland https://t.co/xAgoxcduDD https://t.co/MFxF9PCo5M,data_image/hurricane_harvey/27_8_2017/901717433647378432_0.jpg,1
370,CrisisMMD,910643329511170049_0,data/crisismmd/data_image/hurricane_maria/20_9_2017/910643329511170049_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.11e+17,mama's cousins house in PR. praying for all those affected by Hurricane Maria á½¤Fá¼¿C https://t.co/jjB7hCN8Ip,data_image/hurricane_maria/20_9_2017/910643329511170049_0.jpg,1
371,CrisisMMD,910645772181397507_0,data/crisismmd/data_image/hurricane_maria/20_9_2017/910645772181397507_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.11e+17,Ã¢â‚¬ËœWe will find our island destroyed.Ã¢â‚¬â„¢ Hurricane MariaÃ¢â‚¬â„¢s rampage demolishes Puerto Rico https://t.co/odMii2u9Ba https://t.co/UHiEXzxa2o,data_image/hurricane_maria/20_9_2017/910645772181397507_0.jpg,1
372,CrisisMMD,913522996513566728_0,data/crisismmd/data_image/hurricane_maria/28_9_2017/913522996513566728_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_maria,9.14e+17,#HurricaneMaria bulletin insert from @PDACares https://t.co/g1O7HPCIdY https://t.co/wIr59u94gj,data_image/hurricane_maria/28_9_2017/913522996513566728_0.jpg,1
373,CrisisMMD,911650692368158721_3,data/crisismmd/data_image/hurricane_maria/23_9_2017/911650692368158721_3.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.12e+17,RT @HighvTweet: More Christiandsted damage. Downtown is littered with debris. #stx #StCroix #hurricanemaria https://t.co/a6q5KUrfDy,data_image/hurricane_maria/23_9_2017/911650692368158721_3.jpg,1
374,CrisisMMD,904606118525239296_0,data/crisismmd/data_image/hurricane_harvey/4_9_2017/904606118525239296_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_harvey,9.05e+17,RT @MPrendergastTX: Buffalo Bayou in Houston. Unbelievable. #houwx #houstonflood #txwx #Harvey https://t.co/grCKUmZYmr,data_image/hurricane_harvey/4_9_2017/904606118525239296_0.jpg,1
375,CrisisMMD,909452163801219072_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909452163801219072_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.09e+17,"On The Record: Will Harvey, Irma impact climate change talk in Washington? https://t.co/TtIAyHu6oV https://t.co/GQLbswAgqY",data_image/hurricane_irma/17_9_2017/909452163801219072_0.jpg,1
376,CrisisMMD,901650362410688513_1,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901650362410688513_1.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.02e+17,"RT @zachrogers03: Prayers needed in Rockport, we took quite a blow #Harvey https://t.co/F7nm1ElXQU",data_image/hurricane_harvey/27_8_2017/901650362410688513_1.jpg,1
377,CrisisMMD,909447240959262720_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909447240959262720_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.09e+17,As residents are allowed back into the lower #FloridaKeys this is what some will find in #RamrodKey @CBSNews #Irma https://t.co/KFFVTaQ7hF,data_image/hurricane_irma/17_9_2017/909447240959262720_0.jpg,1
378,CrisisMMD,909977356546318336_3,data/crisismmd/data_image/hurricane_harvey/19_9_2017/909977356546318336_3.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_harvey,9.1e+17,This Seventeen-Year-Old Rescued #Cattle by Helicopter During #Harvey á½€4 á½¨1https://t.co/ZLpscv2nqv https://t.co/0QbnamcDql,data_image/hurricane_harvey/19_9_2017/909977356546318336_3.jpg,1
379,CrisisMMD,909913256365576192_0,data/crisismmd/data_image/hurricane_harvey/18_9_2017/909913256365576192_0.jpg,little_or_none,informative,not_humanitarian,hurricane,hurricane_harvey,9.1e+17,#TORNADO warning: NW Clatsop co. &amp; SW Pacific co. until 4:15. Moving NE 20 mph. Take cover if you're in the red! https://t.co/pkknEhVYpZ,data_image/hurricane_harvey/18_9_2017/909913256365576192_0.jpg,1
380,CrisisMMD,910201716934574081_1,data/crisismmd/data_image/hurricane_irma/19_9_2017/910201716934574081_1.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,Damage from Irma at Our House. á½¡4 Atleast It's Property Damage that can be Fixed. #IrmaAWeekLater https://t.co/SvAUAI1Cdw,data_image/hurricane_irma/19_9_2017/910201716934574081_1.jpg,1
381,CrisisMMD,912974024279388160_0,data/crisismmd/data_image/hurricane_maria/27_9_2017/912974024279388160_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.13e+17,These Companies Step Up After Hurricane Maria Devastates | https://t.co/NDZYBJGQ1j | #CorporateResponsibility https://t.co/RyXBYmX7Jg,data_image/hurricane_maria/27_9_2017/912974024279388160_0.jpg,1
382,CrisisMMD,923450527224139777_0,data/crisismmd/data_image/hurricane_maria/26_10_2017/923450527224139777_0.jpg,little_or_none,not_informative,affected_injured_or_dead_people,hurricane,hurricane_maria,9.23e+17,"Many great experiences helping people in Yauco, Puerto Rico!!! https://t.co/b6UNwVXFzP",data_image/hurricane_maria/26_10_2017/923450527224139777_0.jpg,1
383,CrisisMMD,901713432759566336_0,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901713432759566336_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.02e+17,Special Moment: Weather Channel reporter retrieved fallen American flag during #Harvey https://t.co/D5N6coWI8K https://t.co/DqoAxgi4u5,data_image/hurricane_harvey/27_8_2017/901713432759566336_0.jpg,1
384,CrisisMMD,904655607977967616_0,data/crisismmd/data_image/hurricane_harvey/4_9_2017/904655607977967616_0.jpg,little_or_none,informative,not_humanitarian,hurricane,hurricane_harvey,9.05e+17,#How Hurricane Harvey's cost stacks up against past disasters https://t.co/ofY1o3yGKk https://t.co/N7iYiCuigC,data_image/hurricane_harvey/4_9_2017/904655607977967616_0.jpg,1
385,CrisisMMD,909866925378830337_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909866925378830337_0.jpg,little_or_none,informative,not_humanitarian,flood,hurricane_irma,9.1e+17,Bayfront Park After Hurricane Irma â€“ MiamiÂ Picture https://t.co/nkI8Uo5iDE https://t.co/8Vq7Y3lL90,data_image/hurricane_irma/18_9_2017/909866925378830337_0.jpg,1
386,CrisisMMD,905889752968306689_0,data/crisismmd/data_image/hurricane_harvey/7_9_2017/905889752968306689_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.06e+17,"Learn more about what actions to take before, during and after a disaster Ã¢â€ â€™ https://t.co/OjlVqPfLjd. #Harvey #Irma https://t.co/zZ17qINCKB",data_image/hurricane_harvey/7_9_2017/905889752968306689_0.jpg,1
387,CrisisMMD,905636651447328768_1,data/crisismmd/data_image/hurricane_irma/7_9_2017/905636651447328768_1.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.06e+17,@Wolfdoggg MORE IMAGES CAME IN. St. Thomas and St. John. Please share https://t.co/88v2i4We55 https://t.co/gaodvNkSee,data_image/hurricane_irma/7_9_2017/905636651447328768_1.jpg,1
388,CrisisMMD,910171405790044160_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910171405790044160_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,FHSAA launches web portal to coordinate sports aid to schools after Irma https://t.co/tQuPz6AZiE https://t.co/v1r5dMzwhA,data_image/hurricane_irma/19_9_2017/910171405790044160_0.jpg,1
